Customer Name,Refractory,Lining type,campaign,Heat number (life number),Total Heat Time previous (minutes),Total Heat Time (minutes),Scrap (MT),Sponge (MT),Hot Heel (MT),Alloys (MT),Input (MT),Final C%,Tapping Temperature,Output (MT),Output + Next Hot Heel (MT),Input energy previous (KWH),Input energy (KWH),Previous Voltage,Previous Frequency,Previous Rating of the Furnace,Voltage,Frequency,Rating of the furnace (KW),Melt rate (MT/Hr),Efficiency (MT/KWH),Number of capacitors removed,Refractory lining before heating,Refractory lining after heating,Previous Input,Previous Output,Power,Power previous,Carbon addition (Kg),SiMn addition (Kg),Pig iron addition (MT) ,Scrap (KG),Output (KG),Pig iron (KG),Lumps(%),Pellets(%),Fines(%),Pellets(kg),Lumps(Kg),Fines (Kg)
21st Century,SRM,NL,53,5,240,230,7,11.32,,0.15,18.47,0.25,,16.29,16.29,13300,13700,2500,525,,2500,525,,4.25,0.001189051,,,,18.44,16.34,3573.91,3325,150,,,,,,,,,,,
21st Century,SRM,NL,53,6,230,270,7.5,10.58,,0.18,18.25,18,,16.2,16.2,13700,13900,2500,525,,2400,550,,3.6,0.001165468,,,,18.47,16.29,3088.89,3573.91,175,,,,,,,,,,,
21st Century,SRM,NL,54,1,0,205,3,17.49,,0,20.49,0.2,,17.28,17.28,0,12800,0,0,,2400,555,,5.06,0.00135,,,,0,0,3746.34,0,,,,,,,,,,,,
21st Century,SRM,NL,54,2,205,190,2,17.68,,0,19.68,0.17,,16.45,16.45,12800,11300,2400,555,,2500,575,,5.2,0.001455752,,,,20.49,17.28,3568.42,3746.34,,,,,,,,,,,,
21st Century,NRM,NL,55,1,0,395,4,-4.78,,0,-0.78,,,0,0,0,,0,0,,3000,350,,0,#DIV/0!,,,,0,0,0,0,,,,,,,,,,,,
21st Century,NRM,NL,55,2,395,190,4,-4.89,,0.09,-0.8,,,0,0,,,3000,350,,3000,350,,0,#DIV/0!,,,,-0.78,0,0,0,91,,,,,,,,,,,
21st Century,NRM,NL,55,3,190,180,4.5,-5.48,,0.09,-0.9,,,0,0,,,3000,350,,3000,350,,0,#DIV/0!,,,,-0.8,0,0,0,85,,,,,,,,,,,
21st Century,NRM,NL,55,4,180,180,5,-6.07,,0.08,-0.99,,,0,0,,,3000,350,,3000,350,,0,#DIV/0!,,,,-0.9,0,0,0,78,,,,,,,,,,,
21st Century,NRM,NL,55,5,180,195,5.5,-6.68,,0.09,-1.09,,,0,0,,,3000,350,,2900,350,,0,#DIV/0!,,,,-0.99,0,0,0,88,,,,,,,,,,,
21st Century,NRM,NL,55,6,195,195,6,10.82,,0.05,16.87,0.26,,14.8,14.8,,11300,2900,350,,2900,350,,4.55,0.001309735,,,,-1.09,0,3476.92,0,50,,,,,,,,,,,
21st Century,NRM,NL,55,7,195,180,6,10.42,,0.08,16.5,0.25,,14.5,14.5,11300,12400,2900,350,,2950,350,,4.83,0.001169355,,,,16.87,14.8,4133.33,3476.92,75,,,,,,,,,,,
21st Century,NRM,NL,55,8,180,195,6,10.7,,0.05,16.75,0.19,,14.7,14.7,12400,11800,2950,350,,2900,300,,4.52,0.001245763,,,,16.5,14.5,3630.77,4133.33,50,,,,,,,,,,,
21st Century,NRM,NL,55,9,195,225,6,10.19,,0.07,16.25,0.19,,14.3,14.3,11800,11400,2900,300,,3000,300,,3.81,0.001254386,,,,16.75,14.7,3040,3630.77,65,,,,,,,,,,,
21st Century,NRM,NL,55,10,225,215,5.5,11.71,,0.06,17.27,0.22,,15.05,15.05,11400,11500,3000,300,,2900,300,,4.2,0.001308696,,,,16.25,14.3,3209.3,3040,60,,,,,,,,,,,
21st Century,NRM,NL,55,11,215,190,7,9.99,,0.05,17.04,0.23,,15.1,15.1,11500,11600,2900,300,,2900,300,,4.77,0.001301724,,,,17.27,15.05,3663.16,3209.3,50,,,,,,,,,,,
21st Century,NRM,NL,55,12,190,185,6.5,10.21,,0.06,16.77,0.2,,14.8,14.8,11600,12500,2900,300,,2900,300,,4.8,0.001184,,,,17.04,15.1,4054.05,3663.16,60,,,,,,,,,,,
21st Century,NRM,NL,55,13,185,190,5.5,11.77,,0.06,17.33,,,15.1,15.1,12500,12100,2900,300,,2900,300,,4.77,0.001247934,,,,16.77,14.8,3821.05,4054.05,60,,,,,,,,,,,
21st Century,NRM,NL,55,14,190,190,5,12.13,,0.05,17.18,0.21,,14.9,14.9,12100,11900,2900,300,,2850,350,,4.71,0.001252101,,,,17.33,15.1,3757.89,3821.05,50,,,,,,,,,,,
21st Century,NRM,NL,55,15,190,185,5,12.39,,0.04,17.43,0.18,,15.1,15.1,11900,12100,2850,350,,2800,350,,4.9,0.001247934,,,,17.18,14.9,3924.32,3757.89,40,,,,,,,,,,,
21st Century,NRM,NL,55,16,185,190,5.5,11.3,,0.04,16.84,0.22,,14.7,14.7,12100,13000,2800,350,,2800,350,,4.64,0.001130769,,,,17.43,15.1,4105.26,3924.32,40,,,,,,,,,,,
21st Century,NRM,NL,55,17,190,190,5.5,11.05,,0.05,16.6,0.21,,14.5,14.5,13000,11400,2800,350,,2850,350,,4.58,0.00127193,,,,16.84,14.7,3600,4105.26,50,,,,,,,,,,,
21st Century,NRM,NL,55,18,190,190,0.5,18.24,,0.05,18.79,0.23,,15.5,15.5,11400,11200,2850,350,,2800,350,,4.89,0.001383929,,,,16.6,14.5,3536.84,3600,50,,,,,,,,,,,
21st Century,NRM,NL,55,19,190,185,5,12.62,,0.05,17.67,0.18,,15.3,15.3,11200,11700,2800,350,,2800,350,,4.96,0.001307692,,,,18.79,15.5,3794.59,3536.84,50,,,,,,,,,,,
21st Century,NRM,NL,55,20,185,180,4.5,12.98,,0.05,17.53,0.22,,15.1,15.1,11700,11600,2800,350,,2800,350,,5.03,0.001301724,,,,17.67,15.3,3866.67,3794.59,50,,,,,,,,,,,
21st Century,NRM,NL,55,21,180,200,5,12.33,,0.05,17.38,21,,15.06,15.06,11600,12300,2800,350,,2800,350,,4.52,0.00122439,,,,17.53,15.1,3690,3866.67,50,,,,,,,,,,,
21st Century,NRM,NL,55,22,200,200,5.5,13.16,,0.05,18.71,23,,16.23,16.23,12300,12400,2800,350,,2700,350,,4.87,0.001308871,,,,17.38,15.06,3720,3690,50,,,,,,,,,,,
21st Century,NRM,NL,55,23,200,185,5,10.64,,0.05,15.69,20,,13.68,13.68,12400,11100,2700,350,,2800,370,,4.44,0.001232432,,,,18.71,16.23,3600,3720,50,,,,,,,,,,,
21st Century,NRM,NL,55,24,185,200,5,12.02,,0.05,17.07,19,,14.81,14.81,11100,11500,2800,370,,2800,370,,4.44,0.001287826,,,,15.69,13.68,3450,3600,50,,,,,,,,,,,
21st Century,NRM,NL,55,25,200,195,5,12.05,,0.05,17.1,20,,14.83,14.83,11500,11500,2800,370,,2800,370,,4.56,0.001289565,,,,17.07,14.81,3538.46,3450,50,,,,,,,,,,,
21st Century,NRM,NL,55,26,195,190,5.5,12.34,,0.05,17.89,19,,15.56,15.56,11500,12100,2800,370,,2800,370,,4.91,0.00128595,,,,17.1,14.83,3821.05,3538.46,50,,,,,,,,,,,
21st Century,NRM,NL,55,27,190,175,6,11.3,,0.05,17.35,19,,15.2,15.2,12100,11900,2800,370,,2600,375,,5.21,0.001277311,,,,17.89,15.56,4080,3821.05,50,,,,,,,,,,,
21st Century,NRM,NL,55,28,175,215,5,-6.04,,0.05,-0.99,20,,0,0,11900,,2600,375,,,,,0,#DIV/0!,,,,17.35,15.2,0,4080,50,,,,,,,,,,,
21st Century,NRM,NL,55,29,215,190,7,10.51,,0.05,17.56,22,,15.53,15.53,,13600,,,,2600,375,,4.9,0.001141912,,,,-0.99,0,4294.74,0,50,,,,,,,,,,,
21st Century,NRM,NL,55,30,190,185,6,12.9,,0.06,18.96,18,,16.52,16.52,13600,11200,2600,375,,2550,375,,5.36,0.001475,,,,17.56,15.53,3632.43,4294.74,60,,,,,,,,,,,
21st Century,NRM,NL,55,31,185,185,6,11.21,,0.05,17.26,25,,15.12,15.12,11200,12400,2550,375,,2550,380,,4.91,0.001219355,,,,18.96,16.52,4021.62,3632.43,50,,,,,,,,,,,
21st Century,NRM,NL,55,32,185,235,5,13.78,,0.05,18.83,29,,16.25,16.25,12400,12500,2550,380,,2800,380,,4.15,0.0013,,,,17.26,15.12,3191.49,4021.62,50,,,,,,,,,,,
21st Century,NRM,NL,55,33,235,190,5,13.22,,0.05,18.27,27,,15.79,15.79,12500,12900,2800,380,,2700,380,,4.99,0.001224031,,,,18.83,16.25,4073.68,3191.49,50,,,,,,,,,,,
21st Century,NRM,NL,55,34,190,195,5,13.96,,0.05,19.01,21,,16.4,16.4,12900,,2700,380,,2600,410,,5.05,#DIV/0!,,,,18.27,15.79,0,4073.68,50,,,,,,,,,,,
21st Century,NRM,NL,55,35,195,190,0,0,,0,0,22,,0,0,,,2600,410,,,,,0,#DIV/0!,,,,19.01,16.4,0,0,,,,,,,,,,,,
21st Century,NRM,NL,55,36,190,135,6,-7.23,,0.05,-1.18,20,,0,0,,11600,,,,2600,420,,0,0,,,,0,0,5155.56,0,50,,,,,,,,,,,
21st Century,NRM,NL,55,37,135,185,6,-7.24,,0.06,-1.18,30,,0,0,11600,,2600,420,,2800,450,,0,#DIV/0!,,,,-1.18,0,0,5155.56,60,,,,,,,,,,,
21st Century,NRM,NL,55,38,185,180,7,-8.44,,0.06,-1.38,20,,0,0,,,2800,450,,2700,450,,0,#DIV/0!,,,,-1.18,0,0,0,60,,,,,,,,,,,
21st Century,NRM,NL,55,39,180,235,5.5,-6.65,,0.06,-1.09,20,,0,0,,,2700,450,,2600,450,,0,#DIV/0!,,,,-1.38,0,0,0,60,,,,,,,,,,,
21st Century,NRM,NL,55,40,235,220,5,-6.05,,0.06,-0.99,21,,0,0,,,2600,450,,2600,450,,0,#DIV/0!,,,,-1.09,0,0,0,60,,,,,,,,,,,
21st Century,NRM,NL,55,41,220,205,6,-7.27,,0.08,-1.19,19,,0,0,,,2600,450,,2600,450,,0,#DIV/0!,,,,-0.99,0,0,0,78,,,,,,,,,,,
21st Century,NRM,NL,55,42,205,215,5.5,-6.7,,0.1,-1.1,19,,0,0,,,2600,450,,2600,450,,0,#DIV/0!,,,,-1.19,0,0,0,100,,,,,,,,,,,
21st Century,NRM,NL,55,43,215,230,6,-7.26,,0.07,-1.19,22,,0,0,,,2600,450,,2500,450,,0,#DIV/0!,,,,-1.1,0,0,0,70,,,,,,,,,,,
21st Century,NRM,NL,55,44,230,195,7,-8.45,,0.07,-1.38,18,,0,0,,,2500,450,,2450,460,,0,#DIV/0!,,,,-1.19,0,0,0,70,,,,,,,,,,,
21st Century,NRM,NL,55,45,195,215,6,-7.29,,0.1,-1.19,22,,0,0,,,2450,460,,2500,475,,0,#DIV/0!,,,,-1.38,0,0,0,100,,,,,,,,,,,
21st Century,NRM,NL,55,46,215,215,6,-7.27,,0.08,-1.19,22,,0,0,,,2500,475,,2400,480,,0,#DIV/0!,,,,-1.19,0,0,0,80,,,,,,,,,,,
21st Century,NRM,NL,55,47,215,215,6.5,-7.86,,0.08,-1.28,17,,0,0,,,2400,480,,2600,500,,0,#DIV/0!,,,,-1.19,0,0,0,75,,,,,,,,,,,
Drolia,NRM,NL,56,1,0,355,1.5,9.6,,0.18,12.28,0.11,,10.5,10.5,0,9389,0,0,,2350,475,,1.77,0.00111833,,6.5,6.45,0,0,1586.87,0,25,150,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,2,355,245,1.5,9.59,,0.19,12.28,,,10.5,10.5,9389,8094,2350,475,,2350,475,,2.57,0.001297257,,6.45,6.41,12.28,10.5,1982.2,1586.87,25,160,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,3,245,235,1.5,9.59,,0.19,12.28,,,10.5,10.5,8094,9342,2350,475,,2350,475,,2.68,0.001123956,,6.41,6.36,12.28,10.5,2385.19,1982.2,40,150,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,4,235,170,1.5,9.59,,0.19,12.28,0.12,,10.5,10.5,9342,7808,2350,475,,2350,475,,3.71,0.001344775,,6.36,6.31,12.28,10.5,2755.76,2385.19,25,160,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,5,170,180,1.5,9.61,,0.17,12.28,,,10.5,10.5,7808,8320,2350,475,,2350,475,,3.5,0.001262019,,6.31,6.26,12.28,10.5,2773.33,2755.76,20,150,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,6,180,180,1.5,9.6,,0.18,12.28,,,10.5,10.5,8320,8507,2350,475,,2350,475,,3.5,0.001234278,,6.26,6.22,12.28,10.5,2835.67,2773.33,25,150,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,7,180,185,1.5,9.6,,0.18,12.28,,,10.5,10.5,8507,8305,2350,475,,2350,475,,3.41,0.001264299,,6.22,6.17,12.28,10.5,2693.51,2835.67,25,155,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,8,185,210,1.5,9.6,,0.18,12.28,,,10.5,10.5,8305,8564,2350,475,,2350,475,,3,0.001226063,,6.17,6.12,12.28,10.5,2446.86,2693.51,25,150,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,9,210,335,1.5,9.59,,0.19,12.28,,,10.5,10.5,8564,8247,2350,475,,2350,475,,1.88,0.00127319,,6.12,6.07,12.28,10.5,1477.07,2446.86,30,155,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,10,335,170,1.5,9.57,,0.21,12.27,,,10.5,10.5,8247,9721,2350,475,,2350,475,,3.71,0.001080136,,6.07,6.03,12.28,10.5,3430.94,1477.07,45,160,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,11,170,190,1.5,9.56,,0.21,12.27,,,10.5,10.5,9721,7088,2350,475,,2350,475,,3.32,0.001481377,,6.03,5.98,12.27,10.5,2238.32,3430.94,50,160,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,12,190,180,1.5,9.57,,0.21,12.27,,,10.5,10.5,7088,8478,2350,475,,2350,475,,3.5,0.0012385,,5.98,5.93,12.27,10.5,2826,2238.32,45,160,1,,,,50,50,,0.5,,
Drolia,NRM,NL,56,13,180,180,1.5,9.32,,0.22,12.23,,,10.5,10.5,8478,8681,2350,475,,2300,475,,3.5,0.001209538,,5.93,5.89,12.27,10.5,2893.67,2826,45,170,1.2,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,14,180,195,2,9.68,,0.31,12.29,,,10.5,10.5,8681,8303,2300,475,,2300,475,,3.23,0.001264603,,5.89,5.84,12.23,10.5,2554.77,2893.67,150,160,0.3,,,,85,15,,0.15,0.85,
Drolia,NRM,NL,56,15,195,180,2,10,,0.34,12.34,,,10.5,10.5,8303,8573,2300,475,,2300,475,,3.5,0.001224775,,5.84,5.79,12.29,10.5,2857.67,2554.77,180,160,0,,,,75,25,,0.25,0.75,
Drolia,NRM,NL,56,16,180,205,2,9.86,,0.36,12.32,,,10.5,10.5,8573,8376,2300,475,,2300,475,,3.07,0.001253582,,5.79,5.74,12.34,10.5,2451.51,2857.67,200,155,0.1,,,,75,25,,0.25,0.75,
Drolia,NRM,NL,56,17,205,250,2,9.92,,0.31,12.33,,,10.5,10.5,8376,8456,2300,475,,2300,475,,2.52,0.001241722,,5.74,5.7,12.32,10.5,2029.44,2451.51,150,160,0.1,,,,75,25,,0.25,0.75,
Drolia,NRM,NL,56,18,250,175,2,9.81,,0.3,12.31,,,10.5,10.5,8456,7548,2300,475,,2300,475,,3.6,0.001391097,,5.7,5.65,12.33,10.5,2587.89,2029.44,150,150,0.2,,,,75,25,,0.25,0.75,
Drolia,NRM,NL,56,19,175,165,2,9.8,,0.31,12.31,,,10.5,10.5,7548,7633,2300,475,,2300,480,,3.82,0.001375606,,5.65,5.6,12.31,10.5,2775.64,2587.89,150,160,0.2,,,,75,25,,0.25,0.75,
Drolia,NRM,NL,56,20,165,195,2,9.79,,0.32,12.31,,,10.5,10.5,7633,8617,2300,480,,2300,480,,3.23,0.001218522,,5.6,5.56,12.31,10.5,2651.38,2775.64,150,170,0.2,,,,75,25,,0.25,0.75,
Drolia,NRM,NL,56,21,195,215,2,9.82,,0.3,12.31,,,10.5,10.5,8617,8675,2300,480,,2300,480,,2.93,0.001210375,,5.56,5.51,12.31,10.5,2420.93,2651.38,125,170,0.2,,,,65,35,,0.35,0.65,
Drolia,NRM,NL,56,22,215,180,2,9.8,,0.31,12.31,,,10.5,10.5,8675,8317,2300,480,,2300,480,,3.5,0.001262474,,5.51,5.46,12.31,10.5,2772.33,2420.93,125,180,0.2,,,,65,35,,0.35,0.65,
Drolia,NRM,NL,56,23,180,175,2,9.9,,0.32,12.32,,,10.5,10.5,8317,7947,2300,480,,2300,480,,3.6,0.001321253,,5.46,5.41,12.31,10.5,2724.69,2772.33,150,170,0.1,,,,65,35,,0.35,0.65,
Drolia,NRM,NL,56,24,175,170,2,10.27,,0.27,12.64,,,10.75,10.75,7947,8159,2300,480,,2300,485,,3.79,0.001317563,,5.41,5.37,12.32,10.5,2879.65,2724.69,100,170,0.1,,,,65,35,,0.35,0.65,
Drolia,NRM,NL,56,25,170,170,2,10.21,,0.32,12.63,,,10.75,10.75,8159,7548,2300,485,,2300,485,,3.79,0.001424218,,5.37,5.32,12.64,10.75,2664,2879.65,150,170,0.1,,,,65,35,,0.35,0.65,
Drolia,NRM,NL,56,26,170,170,2,10.28,,0.27,12.64,,,10.75,10.75,7548,7295,2300,485,,2300,485,,3.79,0.001473612,,5.32,5.27,12.63,10.75,2574.71,2664,100,165,0.1,,,,65,35,,0.35,0.65,
Drolia,NRM,NL,56,27,170,170,2,10.3,,0.35,12.64,,,10.75,10.75,7295,7655,2300,485,,2300,485,,3.79,0.001404311,,5.27,5.22,12.64,10.75,2701.76,2574.71,170,175,0,,,,65,35,,0.35,0.65,
Drolia,NRM,NL,56,28,170,200,2,10.33,,0.32,12.65,,,10.75,10.75,7655,8846,2300,485,,2300,485,,3.23,0.001215239,,5.22,5.18,12.64,10.75,2653.8,2701.76,150,170,0,,,,65,35,,0.35,0.65,
Drolia,NRM,NL,56,29,200,200,1.5,9.87,,0.21,12.58,,,10.75,10.75,8846,8383,2300,485,,2300,485,,3.23,0.001282357,,5.18,5.13,12.65,10.75,2514.9,2653.8,60,150,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,30,200,165,1.5,9.87,,0.21,12.58,,,10.75,10.75,8383,8236,2300,485,,2300,485,,3.91,0.001305245,,5.13,5.08,12.58,10.75,2994.91,2514.9,50,160,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,31,165,180,1.5,9.81,,0.16,12.57,,,10.75,10.75,8236,8455,2300,485,,2300,485,,3.58,0.001271437,,5.08,5.04,12.58,10.75,2818.33,2994.91,0,160,1.1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,32,180,165,1.5,9.83,,0.14,12.57,,,10.75,10.75,8455,8463,2300,485,,2300,485,,3.91,0.001270235,,5.04,4.99,12.57,10.75,3077.45,2818.33,0,140,1.1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,33,165,185,1.5,9.95,,0.14,12.59,,,10.75,10.75,8463,8007,2300,485,,2300,485,,3.49,0.001342575,,4.99,4.94,12.57,10.75,2596.86,3077.45,0,140,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,34,185,165,1.5,9.92,,0.17,12.59,,,10.75,10.75,8007,7902,2300,485,,2300,485,,3.91,0.001360415,,4.94,4.89,12.59,10.75,2873.45,2596.86,25,140,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,35,165,205,1.5,9.82,,0.25,12.57,,,10.75,10.75,7902,8656,2300,485,,2200,487,,3.15,0.001241913,,4.89,4.85,12.59,10.75,2533.46,2873.45,100,150,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,36,205,185,1.5,10.21,,0.18,12.89,,,11,11,8656,8498,2200,487,,2200,490,,3.57,0.001294422,,4.85,4.8,12.57,10.75,2756.11,2533.46,25,150,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,37,185,185,1.5,10.12,,0.25,12.87,,,11,11,8498,8343,2200,490,,2200,490,,3.57,0.001318471,,4.8,4.75,12.89,11,2705.84,2756.11,100,150,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,38,185,185,1.5,10.12,,0.25,12.87,,,11,11,8343,8519,2200,490,,2200,490,,3.57,0.001291231,,4.75,4.71,12.87,11,2762.92,2705.84,100,150,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,39,185,180,1.5,10.11,,0.26,12.87,,,11,11,8519,8701,2200,490,,2200,490,,3.67,0.001264223,,4.71,4.66,12.87,11,2900.33,2762.92,100,160,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,40,180,170,1.5,10.05,,0.21,12.86,,,11,11,8701,7989,2200,490,,2200,490,,3.88,0.001376893,,4.66,4.61,12.87,11,2819.65,2900.33,50,160,1.1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,41,170,180,1.5,10.2,,0.19,12.89,,,11,11,7989,8919,2200,490,,2200,495,,3.67,0.001233322,,4.61,4.56,12.86,11,2973,2819.65,25,160,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,42,180,190,1.5,10.08,,0.19,12.87,,,11,11,8919,8788,2200,495,,2200,495,,3.47,0.001251707,,4.56,4.52,12.89,11,2775.16,2973,25,160,1.1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,43,190,205,1.5,10.41,,0.26,13.17,,,11.25,11.25,8788,9149,2200,495,,2200,495,,3.29,0.001229643,,4.52,4.47,12.87,11,2677.76,2775.16,100,160,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,44,205,215,1.5,10.48,,0.21,13.19,,,11.25,11.25,9149,9397,2200,495,,2200,498,,3.14,0.001197191,,4.47,4.42,13.17,11.25,2622.42,2677.76,50,160,1,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,45,215,190,1,10.36,,0.21,13.17,,,11.25,11.25,9397,9042,2200,498,,2200,500,,3.55,0.001244194,,4.42,4.37,13.19,11.25,2855.37,2622.42,50,160,1.6,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,46,190,190,1,10.3,,0.16,13.16,,,11.25,11.25,9042,9160,2200,500,,2200,500,,3.55,0.001228166,,4.37,4.33,13.17,11.25,2892.63,2855.37,0,160,1.7,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,47,190,180,1,10.39,,0.19,13.17,,,11.25,11.25,9160,8341,2200,500,,2150,500,,3.75,0.001348759,,4.33,4.28,13.16,11.25,2780.33,2892.63,20,165,1.6,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,48,180,170,1,10.39,,0.19,13.17,,,11.25,11.25,8341,8516,2150,500,,2150,500,,3.97,0.001321043,,4.28,4.23,13.17,11.25,3005.65,2780.33,25,160,1.6,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,49,170,195,1,10.33,,0.19,13.16,,,11.25,11.25,8516,9375,2150,500,,2150,500,,3.46,0.0012,,4.23,4.19,13.17,11.25,2884.62,3005.65,25,160,1.65,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,50,195,210,1,10.69,,0.19,13.48,,,11.5,11.5,9375,9647,2150,500,,2100,500,,3.29,0.00119208,,4.19,4.14,13.16,11.25,2756.29,2884.62,25,160,1.6,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,51,210,180,1,10.71,,0.17,13.48,,,11.5,11.5,9647,8855,2100,500,,2100,500,,3.83,0.001298701,,4.14,4.09,13.48,11.5,2951.67,2756.29,0,170,1.6,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,52,180,190,1,10.59,,0.17,13.46,,,11.5,11.5,8855,9685,2100,500,,2100,500,,3.63,0.001187403,,4.09,4.04,13.48,11.5,3058.42,2951.67,0,170,1.7,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,53,190,200,1,10.47,,0.17,13.44,,,11.5,11.5,9685,9153,2100,500,,2100,500,,3.45,0.001256419,,4.04,4,13.46,11.5,2745.9,3058.42,0,170,1.8,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,54,200,185,1,10.71,,0.17,13.48,,,11.5,11.5,9153,9238,2100,500,,2100,505,,3.73,0.001244858,,4,3.95,13.44,11.5,2996.11,2745.9,0,170,1.6,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,55,185,190,1,10.34,,0.18,13.32,,,11.4,11.4,9238,8876,2100,505,,2100,505,,3.6,0.001284362,,3.95,3.9,13.48,11.5,2802.95,2996.11,10,170,1.8,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,56,190,180,1,10.46,,0.18,13.44,,,11.5,11.5,8876,9279,2100,505,,2050,510,,3.83,0.001239358,,3.9,3.85,13.32,11.4,3093,2802.95,0,175,1.8,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,57,180,190,1,10.47,,0.17,13.44,,,11.5,11.5,9279,8685,2050,510,,2050,510,,3.63,0.001324122,,3.85,3.81,13.44,11.5,2742.63,3093,0,170,1.8,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,58,190,235,1,10.33,,0.19,13.42,,,11.5,11.5,8685,9625,2050,510,,2050,510,,2.94,0.001194805,,3.81,3.76,13.44,11.5,2457.45,2742.63,15,170,1.9,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,59,235,220,1,10.46,,0.18,13.44,,,11.5,11.5,9625,9466,2050,510,,2050,515,,3.14,0.001214874,,3.76,3.71,13.42,11.5,2581.64,2457.45,0,175,1.8,,,,50,50,,0.5,0.5,
Drolia,NRM,NL,56,60,220,225,1,10.07,,0,12.87,,,11,11,9466,9451,2050,515,,2000,520,,2.93,0.001163898,,3.71,3.67,13.44,11.5,2520.27,2581.64,0,,1.8,,,,50,50,,0.5,0.5,
Drolia,NRM,P2,57,1,0,620,2,8.84,,0.3,11.64,,,10,10,0,10512,0,0,,2400,475,,0.97,0.000951294,,6.5,6.41,0,0,1017.29,0,150,150,0.5,,,,50,50,,0.5,0.5,
Drolia,NRM,P2,57,2,620,215,2,8.64,,0.27,11.61,,,10,10,10512,8632,2400,475,,2400,475,,2.79,0.00115848,,6.41,6.31,11.64,10,2408.93,1017.29,120,150,0.7,,,,50,50,,0.5,0.5,
Drolia,NRM,P2,57,3,215,225,2,8.75,,0.28,11.63,,,10,10,8632,9133,2400,475,,2400,475,,2.67,0.00109493,,6.31,6.22,11.61,10,2435.47,2408.93,125,150,0.6,,,,50,50,,0.5,0.5,
Drolia,NRM,P2,57,4,225,180,2,8.75,,0.28,11.63,,,10,10,9133,7876,2400,475,,2400,475,,3.33,0.00126968,,6.22,6.12,11.63,10,2625.33,2435.47,125,150,0.6,,,,50,50,,0.5,0.5,
Drolia,NRM,P2,57,5,180,220,2,8.72,,0.3,11.62,,,10,10,7876,8633,2400,475,,2400,475,,2.73,0.001158346,,6.12,6.03,11.63,10,2354.45,2625.33,150,150,0.6,,,,50,50,,0.5,0.5,
Drolia,NRM,P2,57,6,220,175,2,8.78,,0.26,11.63,,,10,10,8633,8259,2400,475,,2400,475,,3.43,0.0012108,,6.03,5.93,11.62,10,2831.66,2354.45,100,155,0.6,,,,50,50,,0.5,0.5,
Drolia,NRM,P2,57,7,175,185,2,8.78,,0.25,11.63,,,10,10,8259,8035,2400,475,,2400,475,,3.24,0.001244555,,5.93,5.84,11.63,10,2605.95,2831.66,100,150,0.6,,,,50,50,,0.5,0.5,
Drolia,NRM,P2,57,8,185,180,2,8.78,,0.25,11.63,,,10,10,8035,8929,2400,475,,2400,475,,3.33,0.001119946,,5.84,5.74,11.63,10,2976.33,2605.95,100,150,0.6,,,,50,50,,0.5,0.5,
